004288,The PATH Train at 33rd (A NYC Short Story),1139601648,Drunk guy: So what? You trying to beat me? You started a competition and I beat you. I came prepared.,PATH train,Tony Gabriel
004420,"Gee, Let's See if Kansas Starts to Riot",1139594449,"Guy #1: Is she blind or something?<br />
Guy #2: No, she's Christian.<br />
Guy #1: Oh...Same thing I guess.",11th & B,
004290,And Then She'll Need Stitches,1139587241,"Woman #1: So I told him, ""Nigga, you can't touch none of this!""<br />
Woman #2: Ha, ha. Girl, what you need is a horse dick!",125th & Lexington,Johnny Tremain
004146,Those Victims D-e-s-e-r-v-e-d It,1139580047,"Old man: I don't like to see musicals about awful historical events, like the French Revolution. Or the Holocaust.<br />
Guy: Or spelling bees?<br />
Old man: No, that one was pretty good.","Office, Wall & Broadway",
004287,What a Cocky Shit,1139572821,"Teen boy #1: Yo, pussy!<br />
Teen boy #2: You just called me a pussy? <br />
Teen boy #1: You are what you eat!",Astor Place,Jenya
004277,I Usually Bring a Dog to Translate,1139565642,"Girl: I was walking and there was a group of Dominicans talking on the corner and the only reason I understood what they were saying was because I've been listening to a lot of reggaeton.<br />
Guy: They must've been talking about fucking someone.",West 4th & Thompson,Angel V.
004276,Nor Do the Dogs,1139558421,"Woman #1: It was so funny. I mean I was talking to the horse in English, and the horse didn't understand a fucking word I said.<br />
Woman #2: It was a Spanish horse.<br />
Woman #1: Even their dogs, they didn't understand English. I don't get that.",QM2 bus,i'm mr.ed
004279,I'm Thinking Bloody Marys,1139551242,"Girl #1: Oh my god, I totally shoudn't be out tonight. I totally look like I just had an abortion.<br />
Girl #2: You look fine and you had an abortion like a month ago.","Martini Red, Staten Island",
004275,He'd Been to a Bris in the Afternoon,1139544051,"Guy #1: So are you go to Ian's birthday dinner later?<br />
Guy #2: Well, I've been trying to only eat one meal a day this past month, and I already ate one...so probably not.",51st & 8th,
004285,Tell That to the First Catholic Chick,1139536816,"Girl #1: There are like, so many orthodox Jews at the law school.  Why would they come to a Jesuit school if they're orthodox Jews?<br />
Girl #2: Well, it's not like everyone else is Catholic.<br />
Girl #1: But Jews are like the opposite of Catholics, they're, like, not even close.<br />
Girl #2: You're a slut; that's not very Catholic.","Fordham University, Lincoln Center",IDigGraves94
004283,Throw Momma from the Train 2: The Kids,1139529620,"Dad: Don't wipe your hands on me! What's wrong with you? Megan's father only got 25 years after she went missing! And it's not like I'm in a rush to get home to your mother!<br />
Little boy: What?<br />
Dad: ...That was a messed-up thing to say, wasn't it?!",L train,
004283,Throw Momma from the Train 2: The Kids,1139529620,"Dad: You don't want <em>that</em>, do you? Go look at it again and tell me what you see...Well, what do you see?...Is it beautiful?<br />
Little boy: Yeah.<br />
Dad: Okay.",Staten Island Ferry,David D.
004282,"""Haven't you heard of reverse?""",1139522440,"Crazy guy: Slow down!<br />
Bus driver: I'm stopped at a light; I can't get much slower.",Q60 bus,Ben
004274,I've Heard of That Sorority,1139515258,"Chick #1: The ceremony is so long. They should just throw the diplomas off the stage into the audience.<br />
Chick #2: Yeah, and if you don't catch one, sorry, you don't graduate.<br />
Chick #1: So then the football team will actually graduate.<br />
Chick #2: The receivers, anyway.",Fordham,Jess McGins
004281,More Self-absorbed Than Helen Keller,1139508042,"Queer #1: What would happen if I suddenly went deaf?<br />
Queer #2: You? It would take you a while to notice.",7 train,
004280,Talk About Anal Retentive,1139500859,"Tourist man: Honey, there's something stuck on your pants...Honey, it's toilet paper!<br />
Tourist woman: But, it can't be; I haven't gone to the bathroom in <em>hours</em>.",43rd & 7th,
004273,She's Got the Whole Package,1139493602,"Teen girl #1: Damn, I'm so glad I went out with you and not your<br />
brother. <br />
Teen girl #2: Aw baby, me too. <br />
Teen girl #1: I mean, you have like three times the personality and<br />
ten times the looks. <br />
Teen girl #2: Oh yeah, I know!","Starbucks, 6th & Waverly",
004139,"When Assholes Share, It Tends to Get Dirty",1139486437,"Guy #1: Hey man, you got an extra cigarette?<br />
Guy #2: This is my last one.<br />
Guy #1: Then why can I see the pack sitting in your pocket? Fucking asshole! Fucking dirty selfish asshole.",38th & 7th,Andrew Wilbur
004180,The Psychic Already Knows,1139479222,"Girl: <em>Oh my god</em>, I have to tell you something but you cannot, absolutely tell anybody else! <em>You swear</em>?<br />
Queer: Oh my god, yes. I promise it's just between you, my psychic and my shrink!",50th & 9th,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Vendor guy: I got so much dirt under my nails, you'd think I was a crackhead.",Fulton Mall,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Guy: Money is so dirty, and yet I don't feel dirty when I touch it; I feel happy!",45th & 5th,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Guy: Yeah, they already gave us the pep talk about not trashing the hotel rooms.",6 train,Edward Sien
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Girl: It kinda tasted like dirty sock water...But you know, I liked it.",Houston & Thompson,dboyroy
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,Tourist girl: So did I mention that I'm taking came-on-my-chest boy to the winter formal next week?,43rd & 7th,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,Girl: You've been with nothin' but <em>dirty bitches</em>!,28th & 7th,queenbee
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Thug guy: You know what I really liked about her, yo? She was <em>mad</em> clean, dog. Mad clean.",8th Street & 6th Avenue,Marco Formosa
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Dad: Girls, don't lick the pole. It's gross.",B train,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Girl: We were naked. And then we started showering, and I didn't know what was going on.",Times Square N/Q/R/W station,E-Ro
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,Suit: I need a shower like my mother needs an enema.,Carnegie Hall,
004379,Wednesday One-liners Could Use a Scrubbing,1139428849,"Driver guy on cell: Whaddo I have, fuckin' dingleberries on my tongue?",48th & 9th,
004384,The Oldest Wednesday One-liners Profession,1139472049,Girl: You sleep with everyone. You're such a nice person!,Columbia University,Jessica
004384,The Oldest Wednesday One-liners Profession,1139472049,"Woman: I mean, my mother wasn't inattentive. She made great meals. She would cook these huge meals and my friends would all tell me how incredible these meals were that she cooked. She cooked these great meals and then at night she'd blow every guy in town.","Taboon, 10th Avenue",Joe LaRue
004384,The Oldest Wednesday One-liners Profession,1139472049,"Teen girl: Screw me once, shame on you. Screw me twice, shame on me. Screw me three times, I'm a whore.",Queens Center Mall,Bernabe
004384,The Oldest Wednesday One-liners Profession,1139472049,"Chick: I put the ""ho"" in ""tough road to hoe""!","D'Agostino, 110th & Broadway",djlindee
004384,The Oldest Wednesday One-liners Profession,1139472049,Girl on phone: Yeah...So like a male prostitute hitting on you is like...the Tribeca or something.,"Office, 45th & Madison",
004384,The Oldest Wednesday One-liners Profession,1139472049,Girl on cell: Happy Hump Day! I hope it's as fantastic as doing a line off a hooker's back.,Horatio & Jane,
004384,The Oldest Wednesday One-liners Profession,1139472049,Guy: I didn't pay her for the sex; I paid her to leave afterwards.,Fulton Street 2/3 station,
004384,The Oldest Wednesday One-liners Profession,1139472049,Little boy: A pimp is a very lucky man!,34th & 8th,Constantino
004384,The Oldest Wednesday One-liners Profession,1139472049,Woman: What's the difference between you and a prostitute?,51st & Broadway,Bianca
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Suit on cell: Hey, yeah...Yeah, I just got back from 100 Centre Street. Yeah, Georgie Boy was drooling over counselor's dick...You know, Georgie Boy: Boy George...That's right, on his knees drooling over counselor's dick. Moron lives on Mulberry, right around the corner from 100 Centre Street. They found like six bags of blow, says lots of people stay there, not his, whatever. But he's shitting in his diaper...What?...Yeah, just six bags, whatever. But he's drooling over counselor's dick. I told him, ""Don't worry Georgie Boy""--we only call him ""Georgie Boy""--I told him, ""Don't worry, you have a Jewish lawyer."" <em>Do you really want to blow me</em>?...Huh? What?...No!","Russian & Turkish Baths, East 10th Street",
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Chick: So, basically, I need you to get in trouble and go to jail or something.",56th & 5th,
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Cop on cell: Honey, I am going to be late. I am stuck at a crime scene.","Snack Town, Bushwick",
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Girl: So I had to go testify in that court thing, I just told them I saw him there, I don't like the guy, and I mean, I don't think perjury should be a crime. Like, who cares if you tell a little lie?",LIRR,
004382,Wednesday One-liners Are Upright Citizens,1139464819,Suit: There is a very fine line between stalking and making things happen.,4 train,
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Cop: Uh, now I've gotta go fight crime.","Cafe Exchange, Broadway & Exchange Place",
004382,Wednesday One-liners Are Upright Citizens,1139464819,Chick: The churro guy is not the most honest person in the world.,Grand Central,samir
004382,Wednesday One-liners Are Upright Citizens,1139464819,Cop on megaphone: If you make me come up that hill I'll be <em>really mad</em>!,Inwood,helena vozhd
004382,Wednesday One-liners Are Upright Citizens,1139464819,"Jury Duty guy: You people are the only thing standing between <br />
civilization and utter chaos.","Holding room, Centre Street",
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Yale guy on cell: Oh, you'll like this. So, I hooked up with this girl this weekend, and got a handjob from her...But, the thing is, she had one hand...No, she had an arm, just no hand. And she gave me a handjob. With the other one...I started laughing when she started giving me a handjob, because, well...Yeah. The irony of the whole thing...Yeah, but she was real hot...Huge boobs...I think I'm gonna try and hook up with her again and see if she'll rub my balls...Yeah, man, with the other one...The other...Yeah.",Metro-North train,
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Suit: No. If you were 40 and you had only slept with five people, I wouldn't marry you...Unless it was, like, five 5 year relationships.",84th & 2nd,
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Girl: <em>You fucked Cookie Monster</em>?,Essex & Houston,
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Chick: This is the last time I marry an ambassador!,"Lincoln Plaza Cinemas, 62nd & Broadway",
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Random Girl to her friend: This place is like online dating for losers.,"West End bar, 114th and broadway",Tom G.
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Queer: I got so much shit for hooking up with Bud Lite.,"Barrage, West 47th Street",Nick Salvato
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Teen boy: I think that guy I made out with the other night is a pedophile.,Spruce & Gold,Nick Nasty
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Guy on cell: Baby, you know I'm passin' up thousands of bitches to be wit' you...and you know that's the truth!",Varick & King,
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Dude: This place will be filled with single girls, but they're all socially retarded.",Houston & Broadway,glenndo
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Suit on cell: I know you had sex with Mickey Mouse, but leave the dog alone!",53rd & Lexington,
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,White guy:: I wanna call her hunchback and fuck her all at the same time.,88th & 2nd,Phillipe Nascimento
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Old lady: It's not the egg rolls, Harry, it's the ten years.","Empire Szechuan Kyoto, Columbus Avenue",Bob Ford
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,Chick: So do you like this husband better than the last one?,"Babu, Macdougal Street",
004383,Wednesday One-liners Are Ready for Valentine's,1139443231,"Chick: Wow, I've never been out with a real war criminal before.","Michael Jordan's Steak House, Vanderbilt Avenue",
004381,The Wednesday One-liners Method Acting Method,1139436042,"Girl: This is just like <em>Kids</em>, only without all the AIDS!","San Loco, 2nd Avenue",Greg Goulding
004381,The Wednesday One-liners Method Acting Method,1139436042,"Vendor guy: That's a good book, <em>Postcards From the Edge</em>. Yeah, Carrie Fisher is a beautiful writer, but I was in rehab with her for a couple days: total bitch!",Williamsburg,Jeff Kaplon
004381,The Wednesday One-liners Method Acting Method,1139436042,Tourist guy: I hope they have tickets for <em>Miss Saigon</em> or <em>King and I</em>.,"TKTS, South Street Seaport",Gregorio
004381,The Wednesday One-liners Method Acting Method,1139436042,"Guy: Luke Skywalker was the good guy, and Darth Vader was the bad guy. But Harrison Ford's character, he was just in it for the ride. He was an adventurer. So he's the only one with complex motivations.",6 train,Always Amazed
004381,The Wednesday One-liners Method Acting Method,1139436042,"Military guy: Have you heard of that movie <em>Annapolis</em> about the insane military academy? Well, it's <em>useless</em>. <em>Useless</em>.",45th & Broadway,elizabeth kim
004381,The Wednesday One-liners Method Acting Method,1139436042,Girl: <em>Cool Hand Luke</em> was totally Christian Slater's favorite movie in <em>Clueless</em>.,L train,Stephanie
004381,The Wednesday One-liners Method Acting Method,1139436042,Asian guy: Hey wasn't your mom in <em>The Da Vinci Code</em>?,"Joe's Pizza, Carmine Street",Asher
004381,The Wednesday One-liners Method Acting Method,1139436042,Teen boy: I threw up on Meryl Streep's daughter.,Park Slope,jones
004381,The Wednesday One-liners Method Acting Method,1139436042,Asian guy: It's an ancient tradition: every Chinese New Year Bruce Lee fights Chuck Norris for good luck.,"Korova Milk Bar, Avenue A",Michael Ng
004386,Wednesday One-liners Are Killer,1139457646,Old lady: Where's the yellow incense for the dead people?,"Titan Foods, LIC",
004386,Wednesday One-liners Are Killer,1139457646,Hobo: Can someone help me get something to eat? Can someone give me some money so I can get something to eat? I'll take anything. Anything...that you would willingly kill for.,2 train,Joaquin Tejada
004386,Wednesday One-liners Are Killer,1139457646,"Tween girl: Hey Daddy, wouldn't it be funny if I choked on a piece of <br />
foil and I fell out the window and I drowned and I died and a shark came and an octopus and a duck and I died?",Staten Island Ferry,
004386,Wednesday One-liners Are Killer,1139457646,"Dude on cell: <em>What</em> was <em>that</em>?...No, it wasn't...Did you just kill a <em>manatee</em>?",Fulton & William,Grace
004386,Wednesday One-liners Are Killer,1139457646,"Hipster girl: She was in the fucking wrong, dead uncle or no dead uncle.",Orchard & Houston,
004386,Wednesday One-liners Are Killer,1139457646,"Guy: You know what, B? There is nothing hotter than a 5 foot tall girl with a machine gun. It's so hot when you know that she is there right beside you, just ready to blast someone away. I fucking hate civilian life...How much longer to Brooklyn? I gotta buy a car <em>now</em>, B.",N train,
004386,Wednesday One-liners Are Killer,1139457646,"Guy on cell: No, Grandma. No, <em>shut up</em>! <em>Grandma, I'm going to fucking kill you</em>!",14th & 4th,
004386,Wednesday One-liners Are Killer,1139457646,"Dude: I'm telling you, if I go back and get like six of these crates every night, I'll be able to make a <em>killer fort</em>!",Park Slope,Mallory McMahon
004386,Wednesday One-liners Are Killer,1139457646,"Lady: Thank you for offering me your seat, it was very kind of you. For all you knew I could've had a gun on me.",F train,Leslie Warren
004386,Wednesday One-liners Are Killer,1139457646,"Man on cell: Holy shit, motherfucker...Holy shit...This all happened today? So you got evicted...And your shit is out on the street...And then Margalit left you? Okay...<em>Your mom died</em>?",M14 bus,Ben Rutkowski
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Man: Yo, the other day I see the F arriving as I'm coming down the stairs so I run in, just making it in on time. I hold the door for this girl behind me but I slipped and her head got caught in the <br />
closing door. She turned her head like <em>The Exorcist</em> and just looked at me for a second and then starting screaming. And then other people started screaming while I tried to open the doors again. The conductor finally opened up the doors and she stepped in...and stood right next to me...and stared at me until Roosevelt Island. I just got out there and waited for the next train.",F train,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Guy on cell: You need to go to a doctor! And you need to bring your wife! Because there are two assholes between the two of you!,50th & 11th,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Woman on cell: April Fool's motherfucker, I ain't knocked up, April Fool's, but I still gotta get that blood test.",14th & 4th,tim L
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Guy: I can't believe you don't smoke the end. It's where all the cancer is. Without cancer, what's the point?","Hayden Hall Residence, Washington Square West",
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Girl: I've felt so weird today. You know when you're fifteen and really hungry? That's how I feel.,"Fordham University elevator, Lincoln Center",Trix
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Old man: Well, I mean, it's just your scrotum being stapled; it's not like it's actually going to go through your testicle.","Subway, 44th & 2nd",Dave Katz
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Girl on cell: I was freaking out on the floor...drooling...and hissing...,27th between 5th & 6th,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Suit on cell: They were able to delay the surgery two days by shoving the intestines back through the hole...That's good news!,53rd & Lexington,Wini Barron
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Italian lady: ...and I didn't know if it was my stomach or my appendicitis.,M train,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"White guy on cell: What happened to him?...<em>Coma</em>?...He got arrested?...At the same <em>time</em>?...Damn, where that nigga at?",N train,Vanessa Robinson
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Suit on cell: Yeah, I was about to smoke this joint, but I've got a piss test in 26 minutes.",37th & 7th,epsd101
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Doorman: I'm gonna come back and give everybody a cold!,"Lobby, 69th between 1st & York",emily
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Guy: Nigga hit me with a Buick...<em>on purpose</em>! When I had a mini-frigerator in my hands, so you can imagine...",A train,Mark Ferguson
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Guy: Don't you ever wonder why the organs in your lungs don't come out when you breathe?,1 train,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Guy: ...And I dropped a 25 pound weight on my baby toe! My baby toe! It was mad red and shit, it hurt. But I couldn't act like it hurt when I was at the gym--you know.",6 train,Nicole
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Man: Oh yeah, he's a really nice guy. He's on dialysis.",5th & B,A. Ward
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Guy: He told me sometimes he falls over when he goes to itch himself.,8th between University & 5th,
004385,"Call a Doctor, Wednesday One-liners!",1139450418,Guy on cell: I'm not that worried. I mean like Magic Johnson has had it for like 15 years and he's fine.,76th & Lexington,Brian
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Woman on cell: Don't you know how to do CPR? Cardio...pul-something.  <br />
You know the thing to keep people from breathing?","Starbucks, 14th & 4th",Jarett Wieselman
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Guy: The dentist is afraid I'm going to season his chair. Not really <br />
season... It's not like I'm going to sprinkle parsley on it.","St. Mark's Book Shop, 3rd Avenue",Jill
004385,"Call a Doctor, Wednesday One-liners!",1139450418,"Dude: Wait, so his brain surgery scar is on his <em>head</em>?","Vandam Diner, Vandam Street",
004378,Wednesday One-liners for Fashion Week,1139421628,Crazy guy: It's the anniversary of the blue angora sweater!,"Pratt Library, Clinton Hill",
004378,Wednesday One-liners for Fashion Week,1139421628,"Guy: Yeah, those SS uniforms were swank, really well-cut. Powerful, not like the fruity shit that the rest of the Nazis wore.",116th & Broadway,
004378,Wednesday One-liners for Fashion Week,1139421628,"Guy: Eh, he's a designer for Reebok. I would've fucked him if he was a designer for Adidas.","Barracuda, West 22nd Street",
004378,Wednesday One-liners for Fashion Week,1139421628,"Guy: Dude, I'm wearing pink. You're wearing purple. They're going to think we're chuggers.","Sam's Falafel, Thompson Street",Stan Bupp
004378,Wednesday One-liners for Fashion Week,1139421628,"Guy: I just went, ""Oh no! Where'd the rest of my pants go?"" Because I <em>forgot</em> I was wearing shorts!",C train,
004378,Wednesday One-liners for Fashion Week,1139421628,"Dad: Hey. Hey! Check it out. FCUK...It spells ""fuck"" backwards!",West Broadway & Prince,Julian Joslin
004378,Wednesday One-liners for Fashion Week,1139421628,"Hipster guy: So, this interview's gonna be all about Timmy's new sparkly belt?",1st Ave between 11th & 12th,da sarkastik ninja.
004378,Wednesday One-liners for Fashion Week,1139421628,"Guy: Well, I'm kind of an itinerant tuxedo salesman.","Chelsea Flea Market, 25th & 6th",
004378,Wednesday One-liners for Fashion Week,1139421628,"Woman: I just got these new boots  They're amazing. They're brown and leather and they've got a heel, and that's okay because I feel like I could walk across Middle Earth in them.",Times Square 1/2/3 station,
004375,God Tells Wednesday One-liners to Kill People,1139392849,Cabbie on cell: America is too nice for Muslim people. That is why they will suffer.,"Cab, 34th & Lexington",John Auld
004375,God Tells Wednesday One-liners to Kill People,1139392849,"Guy: Oh, what a pity. Now you won't get to hear the Bible taught to you by some atheist...left-wing...nutjob.","Coral Towers Residence elevator, 3rd Avenue",An athiest left-wing nut job
004375,God Tells Wednesday One-liners to Kill People,1139392849,Woman on cell: My brother tells me that you love the baby Jesus. I love the baby Jesus.,Grand Central,
004375,God Tells Wednesday One-liners to Kill People,1139392849,Lady: He's Catholic. They can't lie. Lying's a sin.,73rd & Columbus,jen
004375,God Tells Wednesday One-liners to Kill People,1139392849,"Guy: Yeah, and you know what Allah spelled backwards is: <em>Halla</em>!",34th & 7th,Karie T
004375,God Tells Wednesday One-liners to Kill People,1139392849,"Guy: Congratulations on your...what do you call it? ""Baptism""?",Bowery & 1st,
004375,God Tells Wednesday One-liners to Kill People,1139392849,"Hobo: Can you help me out?  Can you help me out? See God, they turn their back on me. Fuck them!",15th & 3rd,Hairytoe
004375,God Tells Wednesday One-liners to Kill People,1139392849,Drunk guy: Muslims are worse than downloading shit from the fuckin' internet.,"Side Street Saloon, Staten Island",Johnny Drongo
004375,God Tells Wednesday One-liners to Kill People,1139392849,"Girl on cell: He carries around a fucking Bible in his bag! And when he isn't, you know, reading his Bible, he's talking about how he likes to stick his tongue in girls' assholes!",Washington Place & Mercer,
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,Crazy guy: Pawns and shields. Pawns and shields and a meal ticket.  That's all kids are good for.,L train,
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,Crazy guy: You got to take shit to the extreme if you want to be into radicalism. Radicals will fuck anything and any duck. Radicalism and gangsterism is two different things. 'Cause you from the hood does not make you a gangster. I know some soft punks grew up in the hood. They afraid to deal with issues in their personal lives.,42nd Street A/C/E station,
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,"Crazy codger: These are the pills they give me at the doctor's. Oh, my goodness. Oh, my goodness! They turn my blood to stone. I have need other blood to make up for it...<em>Kangaroo blood</em>! And elephant blood. Kangaroo blood and elephant blood. Oh, I'm telling you. How long do I have to wait to open an account?","HSBC, 86th & 3rd",
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,"Crazy guy: I'm not your brother, and your skin's an ugly color!",St. Marks Place,Leela Corman
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,"Crazy guy: I'm asking you to be a gentleman, not Prince Charles!",Q47 bus,Victoria
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,"Crazy guy: The whole world's on fire, man! I seen Johnnie Cochran and Quincy Jones riding the Cyclone at Coney Island, man. Fire!",Flatbush,tim L
004376,Wednesday One-liners Like Cuckoo Clocks,1139414427,"Crazy guy: Don't fuck with the Mayflower, people! When will you learn?",34th & 2nd,Hello Clairice
004374,Wednesday One-liners Press the Fontanelle,1139407206,"Chick: All he does is spend time with his wife and baby. I mean, who would want to live like that?","Yama Restaurant, Irving Place",
004374,Wednesday One-liners Press the Fontanelle,1139407206,"UES woman: So you're pregnant and you don't know if it's the father, son or son-in-law. Such a bad situation she's in.","Jacques Brasserie, East 85th Street",
004374,Wednesday One-liners Press the Fontanelle,1139407206,Guy on cell: I gotta buy my baby a crib...I mean a <em>crib</em> crib!,45th & Madison,mihow
004374,Wednesday One-liners Press the Fontanelle,1139407206,"Man: Yeah, I love babies because they drink less and get wasted faster.",13th & A,
004374,Wednesday One-liners Press the Fontanelle,1139407206,"Girl on cell: Aw, Boo-Boo, did I wake you up from your nappy? Well call me later so we can go out, it's still early.",Spring & Greenwich,
004374,Wednesday One-liners Press the Fontanelle,1139407206,"Black woman: I told her she had to stop using a babysitter when he started whistling when he was 6 months old. He was whistling! You know, like when you're blowing on a bottle? I was like, he's possessed or some shit! You can't leave him with other people.",M60 bus,Abby
004377,Wednesday One-liners Could Use Some Color,1139400006,"Scalper guy: Man, she gon' dump yo' white ass because you never take her anywhere; all you do is play that goddamn violin!",31st & 7th,RMC
004377,Wednesday One-liners Could Use Some Color,1139400006,"Chick: Yeah, but he wasn't really white, he was Russian.",St. Marks Place,
004377,Wednesday One-liners Could Use Some Color,1139400006,"Bike guy: Hey, vanilla and chocolate...Mmm, makes caramel!",Bowery & 6th,sam
004377,Wednesday One-liners Could Use Some Color,1139400006,"Dude: Yeah, he was holding onto that so tight his knuckles were turning white...And he's black, so I mean, that's <em>gotta</em> be a tight grip for his knuckles to turn white...",Penn Station,
004377,Wednesday One-liners Could Use Some Color,1139400006,"Guyy: The name's Graham, like the cracker.","Vegas, Carroll Gardens",
004377,Wednesday One-liners Could Use Some Color,1139400006,"Bag lady: I am a 15 year old girl who collects cans. <em>Whitey</em>, go to Lord & Taylor, get a job, go to school and make something of yourself. <em>Quit following me</em>!",Williamsburg,Heather Letzkus
004255,When Did Porn Get So Complicated?,1139385622,"Girl: So wait, it's garlic that you use?<br />
Guy: Yes, who heard of scaring them with bologna?<br />
Girl: Wasn't it in that movie?...Oh wait, that was robots.",Penn Station,
004257,Gap Kids?,1139378457,"Girl: The other day I saw a homeless guy masturbating in Union Square Park.<br />
Guy: Well, where else was he going to do it?","Third Avenue North Residence, 3rd Avenue",
004254,"Just Don't Drive in Them, Honey",1139371249,"Girl #1: Did you see those other glasses I tried on?<br />
Girl #2: Yeah.<br />
Girl #1: I looked like Amelia Earhart.","Charlotte Russe, Manhattan Mall",Andrea West
004380,"Hmm, Hadn't Thought of It That Way Before",1139364041,"Guy #1: Dude, all this Groundhog Day shit is bullshit. It is impossible for something to not have a shadow. All things that move have shadows. If it don't move, then it don't have a shadow. Groundhog Day is bullshit.<br />
Guy #2: Dude, you're a dumbass. Only living things have shadows.",5th Avenue & 9th Street,Kori Hensell
004244,The Himmlers Are Alive,1139356837,"Teen girl: So they're like the von Trapps.<br />
Chick: If the von Trapps wore Homestar t-shirts and were Tunisian, then sure.<br />
Teen girl: And hot.<br />
Chick: Yeah, the von Trapps did nothing for me in <em>The Sound of<br />
Music</em>. My mom's dog died the day that movie came out. I guess maybe subconsciously that has something to do with their not-hotness.<br />
Teen girl: What about the Nazi thing?<br />
Chick: The von Trapps weren't Nazis, were they?",JFK,
004252,"Make Room for One More, Bronx Science",1139342429,"Little boy #1: Can I have that dinosaur?<br />
Little boy #2: Only if you guess what number I have in my head, under 10, okay? Under 10!<br />
Little boy #1: Eleven?<br />
Little boy #2: No, under 10!<br />
Little boy #1: A hundred?",Penn Station,The Avalanches
004251,"Except for Sundays, That Old Lazy Bastard",1139335200,"Mom: It's not the holidays now.<br />
Little girl: Why?<br />
Mom: Holidays are only some of the time. The rest of the year, it's<br />
just regular days.<br />
Little girl: Why?<br />
Mom: 'Cause that's how God made it.",Bryant Park,Angry Atheist
004250,I Think We Need a Translator,1139328041,"Queer: What's missionary?<br />
Chick: Like regular.","Fordham University, Rose Hill",Jess McGins
004248,"The Math, Not So Much",1139320859,"Drunk chick: We are in the business together, so you give me your project and I'll give you a fuck.<br />
Guy: A fuck? <br />
Drunk chick: Yeah, 'cause I love my job that much...I'm like, 130%...no, wait...140% into my work. <br />
Guy: Really?<br />
Drunk chick: Dude, I'm all about the art.","Employees Only, Hudson Street",
